latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
27.47024,79.31084,338.95,0.52,0.42,2026-06-29,0811,N20,VIIRS,n,2.0NRT,285.74,8.84,D
27.37313,77.69628,338.32,0.44,0.39,2026-06-29,0811,N20,VIIRS,n,2.0NRT,300.5,2.8,D
27.37253,77.69183,337.84,0.44,0.39,2026-06-29,0811,N20,VIIRS,n,2.0NRT,300.47,2.8,D
27.50448,77.79072,341.71,0.45,0.39,2026-06-29,0811,N20,VIIRS,n,2.0NRT,302.4,5.2,D
27.82269,78.34879,334.13,0.48,0.4,2026-06-29,0811,N20,VIIRS,n,2.0NRT,299.96,1.34,D
28.1879,80.13483,353.47,0.39,0.44,2026-06-29,0811,N20,VIIRS,n,2.0NRT,278.39,9.06,D
28.00913,78.38071,337.67,0.48,0.4,2026-06-29,0811,N20,VIIRS,n,2.0NRT,300.85,2.19,D
27.98832,77.71915,334.33,0.45,0.39,2026-06-29,0811,N20,VIIRS,n,2.0NRT,300.16,1.53,D
27.99187,77.71857,337.27,0.45,0.39,2026-06-29,0811,N20,VIIRS,n,2.0NRT,299.57,1.53,D
28.95647,77.07579,340.5,0.43,0.38,2026-06-29,0811,N20,VIIRS,n,2.0NRT,305.29,7.81,D
29.4339,77.14679,331.92,0.44,0.38,2026-06-29,0811,N20,VIIRS,l,2.0NRT,306.41,3.62,D
29.45919,76.86914,342.38,0.43,0.38,2026-06-29,0811,N20,VIIRS,n,2.0NRT,305.16,22.37,D
29.45861,76.86472,340.09,0.43,0.38,2026-06-29,0811,N20,VIIRS,n,2.0NRT,303.92,14.26,D
29.49922,77.12321,330.36,0.44,0.38,2026-06-29,0811,N20,VIIRS,l,2.0NRT,305.12,7.79,D
29.51263,76.86903,333.83,0.43,0.38,2026-06-29,0811,N20,VIIRS,n,2.0NRT,301.74,1.31,D
30.8371,74.39674,334.57,0.39,0.36,2026-06-29,0813,N20,VIIRS,n,2.0NRT,303.99,2.37,D
30.79451,75.57784,330.46,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,295.16,1.96,D
30.73789,75.17032,338.4,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,302.6,4.96,D
30.74342,75.16082,331.09,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,300.72,6.52,D
30.74284,75.1567,333.53,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,303.14,8.23,D
30.7636,75.08528,340.34,0.39,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,302.95,5.79,D
30.76301,75.08118,334.91,0.39,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,302.3,5.79,D
30.85029,75.58045,340.72,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,293.52,3.92,D
30.87938,75.54055,333.73,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,295.03,2.38,D
30.86588,75.44416,346.79,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,299.31,5.13,D
30.81212,74.43473,332.64,0.39,0.36,2026-06-29,0813,N20,VIIRS,l,2.0NRT,303.15,1.41,D
30.94601,75.34031,332.43,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,297.41,2.31,D
30.9707,75.34423,336.39,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,297.17,3,D
30.83769,74.40075,334.39,0.39,0.36,2026-06-29,0813,N20,VIIRS,n,2.0NRT,302.84,3.01,D
30.69216,75.7028,331.52,0.41,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,294.84,1.99,D
31.00307,75.51877,330.19,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,297.35,2.69,D
31.00346,75.47124,336.58,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,298.14,2.66,D
30.98192,75.2908,333.84,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,296.85,3.73,D
31.01811,75.47712,338.16,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,297.05,3.36,D
31.05009,75.45823,336.05,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,298.04,5.28,D
31.09393,75.45003,335.42,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,294.84,3.62,D
31.09334,75.44582,333.27,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,296.12,3.62,D
31.09241,75.30525,335.73,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,296.02,2.65,D
31.10934,75.32779,341.43,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,294.7,4.3,D
31.10908,75.27641,336.35,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,296.44,4.01,D
31.1158,75.27515,337.49,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,297.94,3.69,D
31.11522,75.27098,336.38,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,295.82,3.69,D
31.11916,75.27452,341.21,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,294.77,3.69,D
31.1196,75.25305,335.61,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,294.17,2.39,D
31.12763,75.28577,330.79,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,294.08,2.1,D
31.12704,75.28159,336.42,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,294.73,2.82,D
31.13508,75.31436,339.45,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,297.96,5.77,D
31.13099,75.28513,347.68,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,298.13,6.74,D
31.13844,75.31373,340.2,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,297.45,5.77,D
31.16578,75.48529,334.33,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,282.1,7.25,D
31.21476,75.3818,334.44,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,292.07,3.72,D
31.21498,75.30859,335.02,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,293.41,4,D
31.27248,75.3494,336.02,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,290.31,3.06,D
31.36466,75.65977,335.88,0.41,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,294.49,1.94,D
31.33073,75.36116,344.74,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,295.21,7.04,D
31.36937,75.24185,331.89,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,295.23,3.38,D
31.3792,75.28734,345.09,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,295.04,7.06,D
31.44979,75.59219,338.94,0.41,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,290.83,4.41,D
31.40665,75.1282,335.65,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,298.19,2.74,D
31.60449,75.22424,339.95,0.4,0.37,2026-06-29,0813,N20,VIIRS,n,2.0NRT,286.18,5,D
33.15618,75.57987,334.3,0.42,0.38,2026-06-29,0813,N20,VIIRS,l,2.0NRT,305.87,2.24,D
26.64237,79.47777,298.6,0.42,0.38,2026-06-29,2038,N20,VIIRS,n,2.0NRT,260.41,0.22,N
26.27007,74.19006,305.5,0.44,0.38,2026-06-29,2038,N20,VIIRS,n,2.0NRT,285.64,2.36,N
25.58186,83.71841,301.65,0.46,0.47,2026-06-29,2038,N20,VIIRS,n,2.0NRT,266.41,1.34,N
27.28742,73.84115,307.66,0.46,0.39,2026-06-29,2038,N20,VIIRS,n,2.0NRT,295.17,0.79,N
27.93432,77.0992,309.07,0.38,0.36,2026-06-29,2038,N20,VIIRS,n,2.0NRT,295.03,2.66,N
27.66994,76.12849,309.83,0.39,0.37,2026-06-29,2038,N20,VIIRS,n,2.0NRT,297.39,4.97,N
27.37408,77.69536,330.46,0.38,0.36,2026-06-29,2038,N20,VIIRS,n,2.0NRT,291.68,5.35,N
27.37469,77.69151,314.66,0.38,0.36,2026-06-29,2038,N20,VIIRS,n,2.0NRT,292.13,5.27,N
25.56292,85.23441,312.19,0.57,0.52,2026-06-29,2038,N20,VIIRS,n,2.0NRT,278.96,1.95,N
25.56701,85.23416,313.44,0.57,0.52,2026-06-29,2038,N20,VIIRS,n,2.0NRT,279.31,2.7,N
26.64505,79.48265,297.61,0.42,0.38,2026-06-29,2038,N20,VIIRS,n,2.0NRT,257.68,0.22,N
15.17916,76.65409,303.94,0.42,0.38,2026-06-29,2040,N20,VIIRS,n,2.0NRT,268.51,0.91,N
15.18405,76.66707,299.12,0.43,0.38,2026-06-29,2040,N20,VIIRS,n,2.0NRT,266.52,0.51,N
10.54206,79.77525,305.65,0.49,0.48,2026-06-29,2042,N20,VIIRS,n,2.0NRT,287.79,0.6,N
11.18414,79.10248,302.24,0.43,0.46,2026-06-29,2042,N20,VIIRS,n,2.0NRT,281.69,0.51,N
11.80859,77.92174,310.65,0.53,0.42,2026-06-29,2042,N20,VIIRS,n,2.0NRT,290.11,2.29,N
8.67153,77.99429,305.22,0.4,0.44,2026-06-29,2042,N20,VIIRS,n,2.0NRT,289.83,1.25,N
10.16436,78.92965,330.29,0.56,0.43,2026-06-30,0748,N20,VIIRS,n,2.0NRT,291.4,3.45,D
8.79416,78.05643,336.59,0.44,0.46,2026-06-30,0748,N20,VIIRS,n,2.0NRT,299.35,2.9,D
8.86742,78.15733,334.17,0.43,0.46,2026-06-30,0748,N20,VIIRS,n,2.0NRT,299.57,4.29,D
8.86774,78.15659,332.44,0.43,0.46,2026-06-30,0748,N20,VIIRS,n,2.0NRT,299.43,1.96,D
8.97613,78.05424,331.1,0.44,0.46,2026-06-30,0748,N20,VIIRS,n,2.0NRT,298.48,1.72,D
9.53726,78.79281,334.24,0.39,0.44,2026-06-30,0748,N20,VIIRS,n,2.0NRT,296.12,0.96,D
9.47161,77.52387,330.76,0.47,0.48,2026-06-30,0748,N20,VIIRS,n,2.0NRT,295.35,3.06,D
9.76396,78.28719,337.4,0.41,0.45,2026-06-30,0748,N20,VIIRS,n,2.0NRT,296.7,3.94,D
9.87846,78.8584,348.59,0.57,0.43,2026-06-30,0748,N20,VIIRS,n,2.0NRT,295.54,16.78,D
9.88241,78.85773,339.09,0.57,0.43,2026-06-30,0748,N20,VIIRS,n,2.0NRT,292.66,13.73,D
10.1652,78.93467,335.06,0.56,0.43,2026-06-30,0748,N20,VIIRS,n,2.0NRT,291.04,3.45,D
10.44058,79.65855,335.81,0.5,0.41,2026-06-30,0748,N20,VIIRS,n,2.0NRT,296.39,2.79,D
10.60568,79.51028,331.14,0.51,0.41,2026-06-30,0748,N20,VIIRS,n,2.0NRT,292.6,3.08,D
10.46409,77.51175,341.47,0.45,0.47,2026-06-30,0748,N20,VIIRS,n,2.0NRT,288.89,5.15,D
11.16764,79.83289,341.54,0.48,0.4,2026-06-30,0748,N20,VIIRS,n,2.0NRT,291.15,4.41,D
10.93644,77.78397,341.54,0.43,0.46,2026-06-30,0748,N20,VIIRS,n,2.0NRT,283.71,2.1,D
11.2417,78.49164,330.55,0.57,0.43,2026-06-30,0748,N20,VIIRS,n,2.0NRT,288.29,4.53,D
11.30679,78.80311,333.91,0.55,0.42,2026-06-30,0748,N20,VIIRS,n,2.0NRT,287.55,2.91,D
12.48514,80.10838,333.49,0.45,0.39,2026-06-30,0750,N20,VIIRS,n,2.0NRT,290.28,3.22,D
12.27095,79.03846,335.96,0.51,0.41,2026-06-30,0750,N20,VIIRS,n,2.0NRT,288.44,3.91,D
23.61942,70.56255,345.46,0.36,0.57,2026-06-30,0752,N20,VIIRS,n,2.0NRT,296.66,5.23,D
23.7229,70.90539,367,0.34,0.56,2026-06-30,0752,N20,VIIRS,h,2.0NRT,293.38,6.05,D
23.64185,68.56203,340.02,0.48,0.65,2026-06-30,0752,N20,VIIRS,n,2.0NRT,296.87,7.53,D
20.01893,73.93387,340.44,0.52,0.5,2026-06-30,0752,N20,VIIRS,n,2.0NRT,287.86,5.67,D
21.91769,83.35351,337.24,0.43,0.38,2026-06-30,0752,N20,VIIRS,n,2.0NRT,288.3,2.57,D
21.92117,83.35297,331.98,0.43,0.38,2026-06-30,0752,N20,VIIRS,n,2.0NRT,287.61,2.57,D
24.35956,81.86727,338.09,0.4,0.37,2026-06-30,0752,N20,VIIRS,n,2.0NRT,297.4,5.13,D
22.99922,70.95596,330.12,0.35,0.57,2026-06-30,0752,N20,VIIRS,n,2.0NRT,292.95,1.17,D
23.14871,71.6008,331.77,0.32,0.54,2026-06-30,0752,N20,VIIRS,n,2.0NRT,286.62,3.05,D
23.15297,71.59653,332.24,0.32,0.54,2026-06-30,0752,N20,VIIRS,n,2.0NRT,286.06,3.05,D
23.15233,71.5935,341.17,0.32,0.54,2026-06-30,0752,N20,VIIRS,n,2.0NRT,287.67,5.82,D
22.98052,69.63496,331.64,0.43,0.62,2026-06-30,0752,N20,VIIRS,n,2.0NRT,292.79,4.65,D
22.9527,69.15189,339.2,0.46,0.63,2026-06-30,0752,N20,VIIRS,n,2.0NRT,294.92,5.82,D
23.45031,70.51678,339.89,0.37,0.58,2026-06-30,0752,N20,VIIRS,n,2.0NRT,293.78,8.38,D
23.19327,68.82603,336.06,0.47,0.64,2026-06-30,0752,N20,VIIRS,n,2.0NRT,292.82,4.42,D
23.61903,70.56249,336.4,0.36,0.58,2026-06-30,0752,N20,VIIRS,n,2.0NRT,296.13,5.35,D
23.61978,70.56595,351.88,0.36,0.57,2026-06-30,0752,N20,VIIRS,n,2.0NRT,296.43,5.35,D
23.62019,70.56599,346.56,0.36,0.57,2026-06-30,0752,N20,VIIRS,n,2.0NRT,295.96,5.23,D
23.73751,86.43212,318.41,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,279.99,1.96,N
23.73644,86.43765,300.77,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,280.67,1.96,N
23.72377,86.4396,305.93,0.38,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,284.64,2.13,N
23.71375,86.44889,313.87,0.38,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,286.99,2.25,N
23.71303,86.45258,317,0.38,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,287.17,1.76,N
23.70982,86.44802,317.03,0.38,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,287.08,1.86,N
23.68413,86.3951,305.4,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,275.09,1.94,N
23.67915,86.39976,299.34,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,275.01,1.27,N
23.82494,85.49892,308.07,0.51,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,289.55,2,N
23.75793,85.85671,308.65,0.53,0.42,2026-06-30,2019,N20,VIIRS,n,2.0NRT,285.07,2.13,N
23.78772,85.55255,310.62,0.51,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,288.52,1.51,N
23.78303,85.57745,305.91,0.52,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,289.24,2.88,N
23.68063,86.09522,319.95,0.55,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,275.72,2.62,N
23.74551,85.50513,304.3,0.51,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,287.72,1,N
23.8321,84.9278,305.58,0.48,0.4,2026-06-30,2019,N20,VIIRS,n,2.0NRT,288.3,0.99,N
23.69762,85.3673,306.29,0.5,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,284.58,1.17,N
23.6967,85.37218,308.03,0.5,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,285.08,1.23,N
23.69299,85.37139,305.95,0.5,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,285.48,1.23,N
23.65591,85.50625,307.07,0.51,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,287.39,1.35,N
23.82581,84.57365,305.93,0.46,0.39,2026-06-30,2019,N20,VIIRS,n,2.0NRT,273.77,1.52,N
23.73792,85.00905,306.89,0.48,0.4,2026-06-30,2019,N20,VIIRS,n,2.0NRT,289.22,1.99,N
23.73528,85.02315,304.51,0.48,0.4,2026-06-30,2019,N20,VIIRS,n,2.0NRT,289.17,0.84,N
23.82337,84.57481,301.89,0.46,0.39,2026-06-30,2019,N20,VIIRS,n,2.0NRT,274.09,1.39,N
24.16127,82.56566,300.74,0.4,0.37,2026-06-30,2019,N20,VIIRS,n,2.0NRT,263.36,0.68,N
23.73856,85.00638,308.78,0.48,0.4,2026-06-30,2019,N20,VIIRS,n,2.0NRT,289.01,1.91,N
23.73601,85.02052,305.71,0.48,0.4,2026-06-30,2019,N20,VIIRS,n,2.0NRT,289.14,1.69,N
24.15144,82.58356,297.8,0.4,0.37,2026-06-30,2019,N20,VIIRS,n,2.0NRT,268.36,0.49,N
23.64792,85.44045,326.63,0.51,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,285.82,2.59,N
24.14811,82.58292,297.39,0.4,0.37,2026-06-30,2019,N20,VIIRS,n,2.0NRT,267.93,0.49,N
23.64883,85.43552,308.86,0.51,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,285.53,2.59,N
23.71951,85.00718,305.9,0.48,0.4,2026-06-30,2019,N20,VIIRS,n,2.0NRT,288.23,0.71,N
23.66404,85.00013,303.18,0.48,0.4,2026-06-30,2019,N20,VIIRS,n,2.0NRT,288.32,0.62,N
24.20287,80.80036,305.97,0.39,0.36,2026-06-30,2019,N20,VIIRS,n,2.0NRT,290.56,1.24,N
24.19686,80.79539,307.18,0.39,0.36,2026-06-30,2019,N20,VIIRS,n,2.0NRT,290.72,1.07,N
24.76473,74.60864,306.45,0.47,0.48,2026-06-30,2019,N20,VIIRS,n,2.0NRT,282.43,1.1,N
22.37944,87.27653,303.78,0.45,0.47,2026-06-30,2019,N20,VIIRS,n,2.0NRT,281.54,1.25,N
22.37858,87.28084,316.37,0.45,0.47,2026-06-30,2019,N20,VIIRS,n,2.0NRT,281.99,2.59,N
22.37005,87.30145,304.03,0.45,0.47,2026-06-30,2019,N20,VIIRS,n,2.0NRT,279.71,1.28,N
22.36581,87.30048,313.28,0.45,0.47,2026-06-30,2019,N20,VIIRS,n,2.0NRT,278.57,1.28,N
22.36485,87.01787,310.14,0.44,0.46,2026-06-30,2019,N20,VIIRS,n,2.0NRT,280.79,1.39,N
22.36069,87.01693,301.87,0.44,0.46,2026-06-30,2019,N20,VIIRS,n,2.0NRT,280.89,1.15,N
22.21379,84.86942,312.31,0.5,0.41,2026-06-30,2019,N20,VIIRS,n,2.0NRT,285.11,1.55,N
21.93011,85.22475,300.99,0.53,0.42,2026-06-30,2019,N20,VIIRS,n,2.0NRT,280.28,1.2,N
21.92633,85.22395,308.86,0.53,0.42,2026-06-30,2019,N20,VIIRS,n,2.0NRT,282.16,1.71,N
22.03869,83.72932,299.96,0.45,0.39,2026-06-30,2019,N20,VIIRS,n,2.0NRT,263.69,2.13,N
21.92243,83.3528,297.78,0.43,0.38,2026-06-30,2019,N20,VIIRS,n,2.0NRT,269.29,0.92,N
21.91897,83.35211,300.18,0.43,0.38,2026-06-30,2019,N20,VIIRS,n,2.0NRT,268.8,1.05,N
21.00246,86.02792,305.48,0.4,0.44,2026-06-30,2019,N20,VIIRS,n,2.0NRT,281.81,0.6,N
20.97026,86.02098,308.12,0.4,0.44,2026-06-30,2019,N20,VIIRS,n,2.0NRT,282.42,1.43,N
20.96771,86.01247,323.43,0.4,0.44,2026-06-30,2019,N20,VIIRS,n,2.0NRT,282.85,3.64,N
20.95306,86.04493,311.83,0.4,0.45,2026-06-30,2019,N20,VIIRS,n,2.0NRT,283.49,1.54,N
20.95231,86.04881,305.05,0.4,0.45,2026-06-30,2019,N20,VIIRS,n,2.0NRT,283.81,1.11,N
22.20716,84.55138,298.58,0.48,0.4,2026-06-30,2019,N20,VIIRS,n,2.0NRT,277.09,0.84,N
25.03351,87.36913,306.36,0.41,0.45,2026-06-30,2019,N20,VIIRS,n,2.0NRT,288.83,3.44,N
24.93049,84.14725,305.88,0.43,0.38,2026-06-30,2019,N20,VIIRS,n,2.0NRT,281.54,0.68,N
25.94303,72.1894,311.25,0.34,0.56,2026-06-30,2019,N20,VIIRS,n,2.0NRT,293.25,0.95,N
23.80653,86.32759,306.27,0.56,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,287.31,2.94,N
23.8055,86.33302,310.1,0.56,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,287.54,1.87,N
23.8016,86.33214,311.14,0.56,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,287.51,1.87,N
23.79848,86.34856,306.37,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,288.03,2.42,N
23.79745,86.354,315.27,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,288.24,3.31,N
23.78234,86.39047,303.8,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,285.88,2.46,N
23.78156,86.3732,310.11,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,288.34,3.38,N
23.77842,86.3896,311.87,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,285.59,3.82,N
23.7839,86.33963,309.36,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,287.4,2.45,N
23.77582,86.36053,311.05,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,287.98,2.43,N
23.77478,86.36598,316.14,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,288.23,2.43,N
23.76742,86.40436,305.48,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,278.95,1.34,N
23.76772,86.38153,304.02,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,285.51,1.89,N
23.76561,86.39253,301.17,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,281.3,2.14,N
23.76351,86.40347,309.95,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,278.06,1.34,N
23.75958,86.4026,312.82,0.57,0.43,2026-06-30,2019,N20,VIIRS,n,2.0NRT,277.59,1.9,N
11.80837,77.92383,307.88,0.38,0.36,2026-06-30,2021,N20,VIIRS,n,2.0NRT,287.5,1.24,N
11.81606,77.9179,308.89,0.39,0.36,2026-06-30,2021,N20,VIIRS,n,2.0NRT,288.09,0.95,N
13.08136,79.97861,305.94,0.4,0.37,2026-06-30,2021,N20,VIIRS,n,2.0NRT,285.99,1.63,N
11.26167,79.46027,330.07,0.34,0.56,2026-07-01,0729,N20,VIIRS,n,2.0NRT,286.58,3.92,D
11.2611,79.45727,343.27,0.34,0.56,2026-07-01,0729,N20,VIIRS,n,2.0NRT,288.5,3.92,D
14.48202,78.70387,328.98,0.33,0.55,2026-07-01,0729,N20,VIIRS,n,2.0NRT,280.42,1.31,D
11.25788,79.45864,346.02,0.34,0.56,2026-07-01,0729,N20,VIIRS,n,2.0NRT,289.02,7.37,D
9.51481,78.78114,342.65,0.4,0.6,2026-07-01,0731,N20,VIIRS,n,2.0NRT,292.67,6.14,D
9.51505,78.78065,343.17,0.4,0.6,2026-07-01,0731,N20,VIIRS,n,2.0NRT,292.84,7.95,D
9.51652,78.72797,331.12,0.41,0.6,2026-07-01,0731,N20,VIIRS,n,2.0NRT,292.6,1.69,D
9.67787,78.37473,344.05,0.43,0.62,2026-07-01,0731,N20,VIIRS,n,2.0NRT,292.02,8.58,D
10.45012,79.83945,326.11,0.33,0.55,2026-07-01,0731,N20,VIIRS,n,2.0NRT,291.19,1.27,D
10.51145,79.60648,344.72,0.34,0.56,2026-07-01,0731,N20,VIIRS,n,2.0NRT,289.77,3.14,D
10.51089,79.60343,338.12,0.34,0.56,2026-07-01,0731,N20,VIIRS,n,2.0NRT,291.8,3.14,D
23.77648,86.20995,333.75,0.39,0.36,2026-07-01,0731,N20,VIIRS,n,2.0NRT,295.4,5.49,D
8.74463,78.16101,333.68,0.46,0.63,2026-07-01,0731,N20,VIIRS,n,2.0NRT,290.74,14.24,D
8.74573,78.16586,367,0.46,0.63,2026-07-01,0731,N20,VIIRS,h,2.0NRT,290.68,18.01,D
8.74495,78.16177,351.02,0.46,0.63,2026-07-01,0731,N20,VIIRS,n,2.0NRT,292.57,18.01,D
23.77981,86.20937,331.79,0.39,0.36,2026-07-01,0731,N20,VIIRS,n,2.0NRT,294.28,5.95,D
20.9682,85.17537,335.5,0.39,0.36,2026-07-01,0731,N20,VIIRS,n,2.0NRT,280.03,4.77,D
20.96878,85.17905,331.47,0.39,0.36,2026-07-01,0731,N20,VIIRS,n,2.0NRT,280.24,4.77,D
8.74538,78.16512,367,0.46,0.63,2026-07-01,0731,N20,VIIRS,h,2.0NRT,290.45,14.24,D
26.58368,75.08199,332.66,0.32,0.55,2026-07-01,0733,N20,VIIRS,n,2.0NRT,290.82,3.47,D
25.21288,73.4752,336.09,0.44,0.62,2026-07-01,0733,N20,VIIRS,n,2.0NRT,294.72,2.49,D
26.95636,82.3535,367,0.41,0.37,2026-07-01,0733,N20,VIIRS,h,2.0NRT,292.42,10.75,D
24.83333,72.58987,335.28,0.5,0.66,2026-07-01,0733,N20,VIIRS,n,2.0NRT,292.65,5.05,D
29.61416,74.47932,341.83,0.6,0.53,2026-07-01,0735,N20,VIIRS,n,2.0NRT,293.27,6.74,D
30.89615,75.30843,334,0.51,0.49,2026-07-01,0735,N20,VIIRS,n,2.0NRT,288.65,5.48,D
31.49866,74.99388,339.65,0.51,0.5,2026-07-01,0735,N20,VIIRS,n,2.0NRT,291.7,5.85,D
31.49864,75.45821,341.01,0.48,0.48,2026-07-01,0735,N20,VIIRS,n,2.0NRT,292.89,6.98,D
31.39474,75.61634,339.5,0.48,0.48,2026-07-01,0735,N20,VIIRS,n,2.0NRT,290.15,4.31,D
31.26724,75.55724,338.6,0.48,0.48,2026-07-01,0735,N20,VIIRS,n,2.0NRT,291.57,4.42,D
30.78524,74.24631,330.54,0.59,0.53,2026-07-01,0735,N20,VIIRS,n,2.0NRT,290.96,4.61,D
23.73019,68.61693,345.3,0.32,0.55,2026-07-01,0913,N20,VIIRS,n,2.0NRT,297.27,3.6,D
23.65387,68.56112,339.9,0.63,0.54,2026-07-01,0913,N20,VIIRS,n,2.0NRT,292.24,6.25,D
23.64885,68.5616,340.04,0.63,0.54,2026-07-01,0913,N20,VIIRS,n,2.0NRT,291.43,6.25,D
23.44982,70.51624,333.19,0.42,0.61,2026-07-01,0913,N20,VIIRS,n,2.0NRT,291.61,5.15,D
22.92818,70.10846,332.65,0.39,0.59,2026-07-01,0913,N20,VIIRS,n,2.0NRT,297.02,7.05,D
27.42309,72.42276,336.38,0.61,0.71,2026-07-01,0915,N20,VIIRS,n,2.0NRT,294.82,4.96,D
27.42274,72.41655,338.51,0.61,0.71,2026-07-01,0915,N20,VIIRS,n,2.0NRT,294.94,4.96,D
27.51671,72.44265,340.09,0.61,0.71,2026-07-01,0915,N20,VIIRS,n,2.0NRT,296.92,4.74,D
27.51513,72.44025,336.99,0.61,0.71,2026-07-01,0915,N20,VIIRS,n,2.0NRT,296.9,5.95,D
27.52206,72.44605,341.6,0.61,0.71,2026-07-01,0915,N20,VIIRS,n,2.0NRT,297.56,6.17,D
27.52759,72.42693,335.72,0.61,0.71,2026-07-01,0915,N20,VIIRS,n,2.0NRT,295.9,4.11,D
